account_id,sap_cd,account_nm_cn,store_cd,店仓名称,매장인원수,임차료 ,수수료율,인테리어,평균급여,보험율, bonus(매출기준%),Store Area,Open date,Closed date,Open Month,Amortization end Month,Closed Month,Store Type,Trade Zone ,Remodeling Date,Remodeling end Month
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5220,ML 齐齐哈尔 万达,7,"105,616.82",0,"29,000.00","4,500.00",0.26,0.04,233,2021-06-05,,202106,202306,,FP,F3,2025-08-15,202708
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5219,ML 哈尔滨 凯德学府,6,"98,441.00",0,"31,000.00","4,500.00",0.26,0.04,243,2021-06-05,,202106,202306,,FP,F2,2025-11-21,202711
D029,8000019,北京嘉尚国际时装有限公司,CN5262,ML 天津 金元宝商厦,8,"75,000.00",0.18,"40,000.00","5,000.00",0.3,0.03,153,2021-07-10,,202107,202307,,FP,F3,,202307
D023,8000017,沈阳瑞元禾商贸有限公司,CN5118,ML 长春 欧亚卖场-1F,13,"15,266.00",0.21,"17,000.00",4800,0.25,0.04,195,2021-04-02,,202104,202304,,FP,F2,2022-11-22,202411
D023,8000017,沈阳瑞元禾商贸有限公司,CN5119,ML 长春 亚泰富苑,6,"10,497.00",0.2,"17,000.00",4800,0.25,0.02,163,2021-04-02,,202104,202304,,FP,F4,,202304
D016,8000026,武汉摩顶贸易有限公司,CN5159,MM 武汉 宜家荟聚,7,"11,009.00",0.114,"40,000.00","4,800.00",0.28,0.04,290,2021-05-01,,202105,202305,,FP,F2,,202305
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5155,ML 北京 密云万象汇,7,"43,134.00",0.152,"38,250.00",5500,0.32,0.04,134,2021-04-30,,202104,202304,,FP,F3,2025-07-01,202707
D073,8000413,山东德峻丰品牌管理有限公司,CN5152,ML 菏泽 佳和城,8,"103,926.58",0.13,"27,436.00","4,000.00",0.26,0.04,177.7,2021-06-26,,202106,202306,,FP,F2,,202306
D073,8000413,山东德峻丰品牌管理有限公司,CN5151,ML 青岛 城阳万象汇,7,"86,350.00",0.15,"33,822.49","4,000.00",0.26,0.04,116,2021-04-23,,202104,202304,,FP,F2,2025-09-26,202709
D025,8000018,华初壹通国际贸易有限公司,CN5104,ML 石家庄 裕华万达,5,"119,445.60",0,"39,375.00","4,000.00",0.28,0.04,157,2021-03-20,,202103,202303,,FP,F2,2025-08-08,202708
D002,8000028,河南金安芯商贸有限公司,CN5290,ML 许昌 胖东来,8,"138,807.43",0.2,"30,416.67","4,100.00",0.28,0.04,126,2021-09-01,,202109,202309,,FP,F2,2025-04-02,202704
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5081,ML 哈尔滨 远大,8,"250,000.00",0.18,"33,000.00","4,500.00",0.26,0.04,135,2021-01-01,,202101,202301,,FP,F1,,202301
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5080,ML 大庆 新玛特,7,"120,000",0.16,"25,000.00","4,500.00",0.26,0.04,176,2021-01-01,,202101,202301,,FP,F2,2025-09-24,202709
D021,8000023,山西凌皓国际贸易有限公司,CN5147,ML 太原 龙湖万达,10,"90,096.00",0,"32,916.67","4,200.00",0.28,0.02,134,2021-04-17,,202104,202304,,FP,F2,2024-09-10,202609
D073,8000413,山东德峻丰品牌管理有限公司,CN5292,ML 济南 万象城,9,"142,350.00",0.21,"39,826.95","4,000.00",0.26,0.04,205,2021-07-25,,202107,202307,,FP,F1,2024-10-02,202610
D008,8000027,沈阳固孚固贸易有限公司,CN5114,ML 大连 高新万达,7,"74,482.99",0,"28,000.00","4,400.00",0.26,0.04,155,2021-03-26,,202103,202303,,FP,F3,,202303
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5084,ML 北京 西城西单大悦城-5F,11,"400,472.30",0.263,"40,000.00",5500,0.32,0.04,211,2021-02-02,,202102,202302,,FP,F2,,202302
D002,8000028,河南金安芯商贸有限公司,CN5293,ML 郑州 正弘城,9,"176,880.00",0.19,"40,000.00","4,100.00",0.28,0.04,220,2021-08-28,,202108,202308,,FP,F1,2024-09-28,202609
D073,8000413,山东德峻丰品牌管理有限公司,CN5265,ML 青岛 城阳家佳源,6,"33,549.37",0.11,"23,537.00","4,000.00",0.26,0.04,165,2021-08-06,,202108,202308,,FP,F4,,202308
D008,8000027,沈阳固孚固贸易有限公司,CN5252,ML 沈阳 胜道运动汇,7,"49,161.62",0.21,"20,000.00","4,400.00",0.2,0.02,164,2021-07-09,,202107,202307,,FP,F4,,202307
D073,8000413,山东德峻丰品牌管理有限公司,CN5264,ML 临沂 泰盛,8,"68,168.00",0.13,"40,000.00","4,000.00",0.26,0.04,251,2021-07-24,,202107,202307,,FP,F2,2025-08-14,202708
D008,8000027,沈阳固孚固贸易有限公司,CN5250,ML 沈阳 中兴大厦,10,"150,000.00",0.25,"40,000.00","4,400.00",0.26,0.04,201,2021-06-26,,202106,202306,,FP,F1,2025-04-16,202704
D021,8000023,山西凌皓国际贸易有限公司,CN5251,ML 太原 王府井,10,"92,000.00",0.23,"31,666.67","4,200.00",0.28,0.03,143,2021-07-10,,202107,202307,,FP,F2,2025-08-07,202708
D021,8000023,山西凌皓国际贸易有限公司,CN5148,ML 太原 茂业天地1期,11,"69,525.00",0.16,"40,000.00","4,200.00",0.28,0.02,173,2021-05-08,,202105,202305,,FP,F2,2024-09-15,202609
D073,8000413,山东德峻丰品牌管理有限公司,CN5074,ML 济宁 运河城,7,"59,810.00",0,"30,733.79","4,000.00",0.26,0.04,180,2020-12-25,,202012,202212,,FP,F3,2025-07-02,202707
D021,8000023,山西凌皓国际贸易有限公司,CN5247,ML 晋中 天美杉杉奥莱 FO,14,"287,500.00",0.15,"30,625.00","4,200.00",0.28,0.03,167,2021-06-26,,202106,202306,,FO,O2,2025-08-07,202708
D021,8000023,山西凌皓国际贸易有限公司,CN5043,ML 太原 北美新天地,9,"75,000.00",0.15,"36,250.00","4,200.00",0.28,0.02,151,2020-11-07,,202011,202211,,FP,F3,,202211
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5244,ML 北京 顺义新世界,5,"30,010.40",0.18,"40,000.00",5500,0.32,0.02,174,2021-06-26,,202106,202306,,FP,F3,,202306
D016,8000026,武汉摩顶贸易有限公司,CN5239,ML 宜昌 伍家岗万达,5,"76,000.00",0,"37,427.08","4,800.00",0.28,0.04,156,2021-06-12,,202106,202306,,FP,F3,,202306
D016,8000026,武汉摩顶贸易有限公司,CN5052,ML 武汉 国际广场,9,"176,799.64",0.24,"40,000.00","4,800.00",0.28,0.04,238,2020-12-11,,202012,202212,,FP,F1,2022-12-23,202412
D073,8000413,山东德峻丰品牌管理有限公司,CN5050,ML 青岛 乐客城,6,"47,628.00",0.12,"28,593.23","4,000.00",0.26,0.04,154,2020-12-18,,202012,202212,,FP,F3,2025-04-14,202704
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5051,ML 北京 斯普瑞斯奥莱 FO,13,"146,936.31",0.175,"38,000.00",5500,0.32,0.04,183,2020-11-21,,202011,202211,,FO,O1,,202211
D047,8000180,内蒙古旭雅商贸有限公司,CN5047,ML 包头 青山万达,9,"106,048.02",0,"20,000.00","4,900.00",0.26,0.04,119,2020-11-14,,202011,202211,,FP,F2,2025-11-25,202711
D008,8000027,沈阳固孚固贸易有限公司,CN5064,ML 大连 罗斯福,15,"200,000.00",0.155,"53,000.00","4,400.00",0.26,0.04,191,2021-01-16,,202101,202301,,FP,F2,,202301
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5063,ML 北京 大悦春风里_闭店,7,"150,000.00",0.18,"32,000.00",6500,0.32,0.03,111.4,2020-12-25,2022-12-23,202012,202212,202212,FP,F3,,202212
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5062,ML 海口 日月广场,6,"36,456.00",0.15,"22,916.67","3,425.92",0.26,0.04,211,2020-12-12,,202012,202212,,FP,F4,2021-09-28,202309
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5061,ML 海口 友谊阳光城,8,"65,079.00",0,"27,083.33","4,081.45",0.26,0.04,125,2020-12-11,,202012,202212,,FP,F2,2025-08-10,202708
D022,8000021,新疆莘三石商贸有限公司,CN5044,ML 乌鲁木齐 德汇万达,6,"83,325.45",0,"24,000.00","4,400.00",0.26,0.04,222,2020-11-06,,202011,202211,,FP,F4,,202211
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5042,ML 北京 汉光百货,6,"196,306.86",0.263,"27,500.00",5500,0.32,0.04,106,2021-07-30,,202107,202307,,FP,F2,,202307
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5038,ML 北京 五道口,6,"120,000.00",0.17,"30,000.00",6500,0.32,0.03,117,2021-06-12,2023-06-24,202106,202306,202306,FP,F2,,202306
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5266,ML 哈尔滨 枫叶小镇-1FC FO,8,"100,000.00",0.12,"23,000.00","4,500.00",0.26,0.04,189,2021-07-13,,202107,202307,,FO,O1,,202307
D045,8000121,星羽宏文（沈阳）商贸有限公司,CN5146,ML 沈阳 皇城恒隆,9,"236,015.94",0,"51,000.00",4600,0.26,0.04,248,2021-04-18,,202104,202304,,FP,F1,2025-01-23,202701
D022,8000021,新疆莘三石商贸有限公司,CN5058,ML 乌鲁木齐 MM2,6,"80,000.00",0.2,"29,000.00","4,400.00",0.26,0.04,169,2020-12-11,,202012,202212,,FP,F2,2024-06-15,202606
D073,8000413,山东德峻丰品牌管理有限公司,CN5036,ML 潍坊 泰华城,7,"49,350.00",0.15,"35,651.33","4,000.00",0.26,0.04,182.8,2020-10-30,,202010,202210,,FP,F2,2024-12-21,202612
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5029,ML 北京 延庆万达,5,"31,994.18",0,"29,435.00",5500,0.32,0.04,104,2020-09-30,,202009,202209,,FP,F3,,202209
D005,8000029,西安纳霁动力商贸有限公司,CN5022,ML 西安 赛格国际-B1F,9,"327,200",0,"29,000.00",4000,0.25,0.04,166,2020-09-12,,202009,202209,,FP,F1,2024-08-12,202608
D005,8000029,西安纳霁动力商贸有限公司,CN5342,ML 西安 大悦城,7,"97,500.00",0,"21,000.00",4000,0.25,0.04,171,2021-09-28,,202109,202309,,FP,F2,2025-11-13,202711
D008,8000027,沈阳固孚固贸易有限公司,CN5218,ML 鞍山 百盛,9,"100,000.00",0.2,"28,000.00","4,400.00",0.26,0.04,155,2021-05-29,,202105,202305,,FP,F3,2025-09-24,202709
D005,8000029,西安纳霁动力商贸有限公司,CN5027,ML 西安 老城根G-PARK,7,"100,000.00",0.18,"21,000.00",4000,0.25,0.04,214,2020-12-25,,202012,202212,,FP,F2,2024-08-29,202608
D047,8000180,内蒙古旭雅商贸有限公司,CN5033,ML 呼和浩特 摩尔城,8,"107,071.00",0,"21,000.00","4,900.00",0.26,0.04,158,2020-10-01,,202010,202210,,FP,F2,2025-07-08,202707
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5025,ML 北京 朝阳合生汇,8,"263,877.36",0.158,"36,250.00",5500,0.32,0.04,127,2020-09-26,,202009,202209,,FP,F1,2025-07-01,202707
D016,8000026,武汉摩顶贸易有限公司,CN5021,ML 武汉 光谷世界城,7,"90,900.00",0,"40,000.00","4,800.00",0.28,0.04,275,2020-09-26,,202009,202209,,FP,F3,2025-09-27,202709
D073,8000413,山东德峻丰品牌管理有限公司,CN5103,ML 烟台 振华商厦,6,"117,595.92",0.21,"31,988.00","4,000.00",0.26,0.04,141,2021-02-01,,202102,202302,,FP,F2,2023-05-27,202505
D073,8000413,山东德峻丰品牌管理有限公司,CN5031,ML 临沂 万象汇,8,"62,968.00",0.15,"39,811.17","4,000.00",0.26,0.04,225,2020-10-01,,202010,202210,,FP,F2,2025-08-29,202708
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5253,ML 佳木斯 新玛特,8,"120,000",0.15,"36,000.00","4,500.00",0.26,0.04,288,2021-07-02,,202107,202307,,FP,F2,2025-03-16,202703
D029,8000019,北京嘉尚国际时装有限公司,CN5259,ML 北京 清河万象汇,8,"120,000.00",0.18,"35,750.00",5500,0.32,0.04,115,2021-08-13,,202108,202308,,FP,F2,2025-01-23,202701
D029,8000019,北京嘉尚国际时装有限公司,CN5024,ML 北京 大兴宜家荟聚,19,"347,070.00",0.18,"40,000.00",5500,0.32,0.04,295,2020-09-26,,202009,202209,,FP,F1,2024-01-06,202601
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5012,ML 哈尔滨 红博中央公园-B1F,6,"106,074",0,"19,000.00","4,500.00",0.26,0.04,153.7,2020-08-28,,202008,202208,,FP,F3,,202208
D023,8000017,沈阳瑞元禾商贸有限公司,CN5161,ML 延边朝鲜族自治州 百利城,7,"73,920.00",0,"13,000.00",4800,0.25,0.04,172,2021-05-01,,202105,202305,,FP,F2,,202305
D016,8000026,武汉摩顶贸易有限公司,CN5160,ML 荆州 万达,8,"68,531.00",0,"40,000.00","4,800.00",0.28,0.04,171,2021-05-01,,202105,202305,,FP,F3,2025-09-26,202709
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5158,ML 牡丹江 万达,6,"75,861.19",0,"21,000.00","4,500.00",0.26,0.04,171,2021-05-01,,202105,202305,,FP,F3,2024-06-22,202606
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5157,ML 海口 望海国际,8,"65,079.00",0.01,"27,083.33","4,081.45",0.26,0.04,154,2021-05-15,2022-12-01,202105,202305,202212,FP,F2,,202305
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5156,ML 哈尔滨 金安国际,10,"233,083.42",0.23,"41,000.00","4,500.00",0.26,0.04,302,2021-04-30,,202104,202304,,FP,F2,,202304
D002,8000028,河南金安芯商贸有限公司,CN5005,ML 郑州 大卫城,9,"311,469.73",0.22,"40,000.00","4,100.00",0.28,0.04,164,2020-08-10,,202008,202208,,FP,H,2024-07-27,202607
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5154,ML 北京 翠微公主坟店,5,"25,149.32",0.18,"40,000.00",5500,0.32,0.02,149,2021-04-27,,202104,202304,,FP,F4,,202304
D022,8000021,新疆莘三石商贸有限公司,CN5149,ML 乌鲁木齐 北京路汇嘉,8,"80,000.00",0.2,"30,000.00",5500,0.26,0.04,172,2021-04-24,,202104,202304,,FP,F2,2024-08-21,202608
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5013,ML 三亚 国际免税城二期,9,"136,000.00",0.16,"29,702.00","5,299.20",0.26,0.04,127,2020-08-28,,202008,202208,,FP,F1,2024-01-06,202601
D008,8000027,沈阳固孚固贸易有限公司,CN5011,ML 沈阳 大悦城B馆,10,"187,166.20",0,"47,000.00","4,400.00",0.26,0.04,350,2020-08-29,,202008,202208,,FP,F2,2024-04-29,202604
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5007,ML 哈尔滨 西城红场-B1F,8,"94,407.08",0,"31,000.00","4,500.00",0.26,0.04,243,2020-08-28,,202008,202208,,FP,F2,2024-07-21,202607
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5086,MM 哈尔滨 枫叶小镇-1F FO,9,"180,000",0.11,"33,000.00","4,500.00",0.26,0.03,383,2021-02-09,,202102,202302,,FO,O1,,202302
D047,8000180,内蒙古旭雅商贸有限公司,CN5337,ML 呼和浩特 维多利商厦,7,"80,000.00",0.19,"17,000.00","4,900.00",0.26,0.04,165,2021-08-27,,202108,202308,,FP,F3,,202308
D029,8000019,北京嘉尚国际时装有限公司,CN5336,ML 北京 三里屯南区,12,"510,820.00",0.18,"40,000.00",5500,0.32,0.04,189,2021-09-01,,202109,202309,,FP,H,2024-07-15,202607
D023,8000017,沈阳瑞元禾商贸有限公司,CN5335,ML 长春 红旗街万达,7,"145,410.00",0,"16,000.00",4800,0.25,0.04,195,2021-09-01,,202109,202309,,FP,F2,2024-08-15,202608
D016,8000026,武汉摩顶贸易有限公司,CN5333,MM 武汉 群星城,5,"25,751.75",0.12,"40,000.00","4,800.00",0.28,0.02,271,2021-12-03,,202112,202312,,FP,F4,,202312
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5461,ML 三亚 海旅免税,7,"75,000.00",0.15,"34,441.00","4,115.62",0.26,0.04,225,2021-11-21,,202111,202311,,FP,F2,2025-09-20,202709
D073,8000413,山东德峻丰品牌管理有限公司,CN5482,ML 威海 九龙城,6,"52,700.00",0.11,"28,534.63","4,000.00",0.26,0.04,156,2021-12-13,,202112,202312,,FP,F3,,202312
D073,8000413,山东德峻丰品牌管理有限公司,CN5480,ML 聊城 五星,6,"63,019.99",0.105,"27,114.00","4,000.00",0.26,0.04,232,2021-12-18,,202112,202312,,FP,F3,,202312
D025,8000018,华初壹通国际贸易有限公司,CN5433,ML 廊坊 万达,10,"177,075.00",0,"40,000.00","4,000.00",0.28,0.04,204,2021-11-11,,202111,202311,,FP,F2,2024-09-15,202609
D021,8000023,山西凌皓国际贸易有限公司,CN5430,ML 大同 百盛,8,"63,600.00",0.12,"40,000.00","4,200.00",0.28,0.02,108,2023-08-01,,202308,202507,,FP,F3,,202507
D002,8000028,河南金安芯商贸有限公司,CN5488,ML 安阳 丹尼斯,5,"34,931.38",0.14,"37,708.33","4,100.00",0.28,0.04,155,2021-12-24,,202112,202312,,FP,F4,,202312
D021,8000023,山西凌皓国际贸易有限公司,CN5487,MM 太原 万象钟楼街,10,"152,220.00",0.16,"40,000.00","4,200.00",0.28,0.03,362,2021-12-25,,202112,202312,,FP,F2,,202312
D047,8000180,内蒙古旭雅商贸有限公司,CN5458,ML 包头 百货,5,"90,000.00",0.15,"8,000.00","4,900.00",0.26,0.04,148,2021-11-25,,202111,202311,,FP,F4,,202311
D073,8000413,山东德峻丰品牌管理有限公司,CN5457,ML 青岛 利群金鼎,6,"72,738.35",0.14,"34,991.00","4,000.00",0.26,0.04,263,2021-12-08,,202112,202312,,FP,F3,,202312
D073,8000413,山东德峻丰品牌管理有限公司,CN5455,ML 济南 百联奥莱 FO,7,"71,028.90",0.11,"35,231.29","4,000.00",0.26,0.04,244,2021-11-26,,202111,202311,,FO,O2,,202311
D002,8000028,河南金安芯商贸有限公司,CN5450,ML 郑州 中原万达,6,"87,858.00",0,"40,000.00","4,100.00",0.28,0.04,160,2021-11-02,,202111,202311,,FP,F3,2024-09-28,202609
D008,8000027,沈阳固孚固贸易有限公司,CN5422,ML 沈阳 铁西万象汇,9,"128,238.00",0,"36,000.00","4,400.00",0.26,0.04,162,2021-09-29,,202109,202309,,FP,F1,2025-09-30,202709
D005,8000029,西安纳霁动力商贸有限公司,CN5426,ML 榆林 万达,7,"85,000.00",0,"21,000.00",4000,0.25,0.04,129,2021-10-18,,202110,202310,,FP,F3,,202310
D002,8000028,河南金安芯商贸有限公司,CN5425,ML 郑州 二七万达,8,"189,311.23",0,"40,000.00","4,100.00",0.28,0.04,228,2021-09-30,,202109,202309,,FP,F2,2024-09-28,202609
D045,8000121,星羽宏文（沈阳）商贸有限公司,CN5424,ML 本溪 万达,8,"57,853.68",0,"32,000.00",4600,0.26,0.04,184,2021-10-01,,202110,202310,,FP,F3,,202310
D016,8000026,武汉摩顶贸易有限公司,CN5423,ML 武汉 摩尔城,8,"52,836.56",0.12,"40,000.00","4,800.00",0.28,0.04,206,2021-10-01,,202110,202310,,FP,F3,,202310
D047,8000180,内蒙古旭雅商贸有限公司,CN5217,ML 赤峰 红山万达,7,"65,000.00",0,"6,000.00","4,500.00",0.26,0.03,128,2022-05-01,,202205,202404,,FP,F3,,202404
D008,8000027,沈阳固孚固贸易有限公司,CN5447,ML 营口 万达,8,"69,591.08",0,"23,000.00","4,400.00",0.26,0.04,121,2021-10-28,,202110,202310,,FP,F3,,202310
D016,8000026,武汉摩顶贸易有限公司,CN5434,ML 宜昌 国贸,7,"131,348.20",0.16,"40,000.00","4,800.00",0.28,0.04,164,2021-12-06,,202112,202312,,FP,F2,,202312
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5432,ML 牡丹江 新玛特,5,"50,000.00",0.15,"25,000.00","4,500.00",0.26,0.04,196,2021-12-01,,202112,202312,,FP,F3,,202312
D016,8000026,武汉摩顶贸易有限公司,CN5536,ML 襄阳 民发世纪,7,"10,845.00",0,"40,000.00","4,800.00",0.28,0.04,207,2022-01-15,,202201,202401,,FP,F4,,202401
D016,8000026,武汉摩顶贸易有限公司,CN5517,MM 武汉 百联奥莱 FO,15,"158,383.17",0.14,"40,000.00","4,800.00",0.28,0.04,546,2022-01-27,,202201,202401,,FO,O1,,202401
D025,8000018,华初壹通国际贸易有限公司,CN5514,ML 沧州 华北,8,"110,675.21",0.13,"37,708.33","4,000.00",0.28,0.04,158,2022-01-14,,202201,202401,,FP,F2,2025-12-24,202712
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5518,ML 北京 朝北大悦城,7,"214,589.58",0.263,"34,250.00",5500,0.32,0.04,137,2022-01-28,,202201,202401,,FP,F1,2024-11-15,202611
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5513,ML 北京 石景山万达,7,"153,252.00",0,"40,000.00",5500,0.32,0.04,146,2022-01-01,,202201,202401,,FP,F2,2022-07-30,202407
D002,8000028,河南金安芯商贸有限公司,CN5451,ML 平顶山 万达,8,"71,118.00",0,"40,000.00","4,100.00",0.28,0.04,226,2021-11-19,,202111,202311,,FP,F3,,202311
D047,8000180,内蒙古旭雅商贸有限公司,CN5511,ML 呼和浩特 凯德,7,"99,618.60",0,"13,000.00","4,900.00",0.26,0.04,162,2021-12-18,,202112,202312,,FP,F3,,202312
D002,8000028,河南金安芯商贸有限公司,CN5392,ML 洛阳 泉舜,7,"57,515.00",0.21,"40,000.00","4,100.00",0.28,0.04,183,2021-10-23,,202110,202310,,FP,F3,2025-07-26,202707
D021,8000023,山西凌皓国际贸易有限公司,CN5345,ML 太原 茂业天地2期,8,"95,914.75",0.16,"40,000.00","4,200.00",0.28,0.02,170,2021-11-08,,202111,202311,,FP,F2,2025-07-06,202707
D021,8000023,山西凌皓国际贸易有限公司,CN5344,ML 临汾 生龙国际,7,"58,692.00",0.03,"40,000.00","4,400.00",0.28,0.04,159,2021-09-05,,202109,202309,,FP,F3,,202309
D005,8000029,西安纳霁动力商贸有限公司,CN5341,ML 西安 砂之船奥莱 FO,9,"100,000",0.2,"29,000.00",4000,0.25,0.04,275,2021-09-08,,202109,202309,,FO,O1,2025-08-26,202708
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5116,ML 北京 京北大世界,7,"56,269.95",0.18,"38,500.00",5500,0.32,0.04,136,2021-03-27,,202103,202303,,FP,F3,,202303
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5115,ML 北京 大兴龙湖天街,7,"87,760.05",0.168,"39,425.00",5500,0.32,0.04,128,2021-03-27,,202103,202303,,FP,F2,2025-07-10,202707
D021,8000023,山西凌皓国际贸易有限公司,CN5122,ML 西宁 海湖万达,8,"114,173.25",0,"36,875.00","4,200.00",0.28,0.02,148,2021-07-16,,202107,202307,,FP,F2,2025-10-01,202710
D008,8000027,沈阳固孚固贸易有限公司,CN5431,ML 大连 新玛特,7,"80,000.00",0.2,"29,000.00","4,400.00",0.26,0.04,138,2021-12-24,,202112,202312,,FP,F3,,202312
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5121,ML 齐齐哈尔 新玛特百货,6,"120,000",0.15,"25,000.00","4,500.00",0.26,0.04,186,2021-04-02,,202104,202304,,FP,F3,2025-11-06,202711
D025,8000018,华初壹通国际贸易有限公司,CN5120,ML 保定 保百购物,4,"55,612.20",0.2,"33,333.33","4,000.00",0.28,0.04,134,2021-04-29,,202104,202304,,FP,F4,,202304
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5452,ML 三亚 亚特兰蒂斯,6,"120,966.67",0.2,"27,083.33","4,985.74",0.26,0.04,79,2021-11-21,,202111,202311,,FP,F2,2023-06-16,202506
D005,8000029,西安纳霁动力商贸有限公司,CN5277,ML 银川 CCMALL,6,"70,000.00",0.17,"4,000.00",4000,0.25,0.04,141,2021-09-04,,202109,202309,,FP,F3,,202309
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN5428,ML 北京 丰科万达,5,"78,190.25",0,"40,000.00",5500,0.32,0.04,148,2021-10-27,,202110,202310,,FP,F3,,202310
D002,8000028,河南金安芯商贸有限公司,CN5117,ML 新乡 胖东来,8,"181,077.63",0.21,"25,000.00","4,100.00",0.28,0.04,115,2021-03-31,,202103,202303,,FP,F2,2025-04-02,202704
D016,8000026,武汉摩顶贸易有限公司,CN5456,ML 黄石 团城山万达,5,"18,199.00",0,"40,000.00","4,800.00",0.28,0.02,178,2021-11-26,,202111,202311,,FP,F4,,202311
D004,8000030,哈尔滨麟嘉商贸有限公司,CN5454,ML 海口 吾悦,6,"46,266.72",0.11,"22,916.67","3,412.52",0.26,0.04,187,2021-11-28,,202111,202311,,FP,F3,,202311
D023,8000017,沈阳瑞元禾商贸有限公司,CN5453,ML 吉林 欧亚综合体,6,"80,000.00",0.15,"12,000.00",4800,0.25,0.04,148,2021-12-23,,202112,202312,,FP,F2,2025-11-01,202711
